iso2c,country,year,di_state,no_RandR
BJ,Benin,1983,No Explicit DI,No Crisis Data
BJ,Benin,1984,No Explicit DI,No Crisis Data
BJ,Benin,1985,No Explicit DI,No Crisis Data
BJ,Benin,1986,No Explicit DI,No Crisis Data
BJ,Benin,1987,No Explicit DI,No Crisis Data
BJ,Benin,1988,No Explicit DI,No Crisis Data
BJ,Benin,1989,No Explicit DI,No Crisis Data
BJ,Benin,1990,No Explicit DI,No Crisis Data
BJ,Benin,1991,No Explicit DI,No Crisis Data
BJ,Benin,1992,No Explicit DI,No Crisis Data
BJ,Benin,1993,No Explicit DI,No Crisis Data
BJ,Benin,1994,No Explicit DI,No Crisis Data
BJ,Benin,1995,No Explicit DI,No Crisis Data
BJ,Benin,1996,No Explicit DI,No Crisis Data
BJ,Benin,1997,No Explicit DI,No Crisis Data
BJ,Benin,1998,No Explicit DI,No Crisis Data
BJ,Benin,1999,No Explicit DI,No Crisis Data
BJ,Benin,2000,No Explicit DI,No Crisis Data
BJ,Benin,2001,No Explicit DI,No Crisis Data
BJ,Benin,2002,No Explicit DI,No Crisis Data
BJ,Benin,2003,No Explicit DI,No Crisis Data
BJ,Benin,2004,No Explicit DI,No Crisis Data
BJ,Benin,2005,No Explicit DI,No Crisis Data
BJ,Benin,2006,No Explicit DI,No Crisis Data
BJ,Benin,2007,No Explicit DI,No Crisis Data
BT,Bhutan,1970,No Explicit DI,No Crisis Data
BT,Bhutan,1971,No Explicit DI,No Crisis Data
BT,Bhutan,1972,No Explicit DI,No Crisis Data
BT,Bhutan,1973,No Explicit DI,No Crisis Data
BT,Bhutan,1974,No Explicit DI,No Crisis Data
BT,Bhutan,1975,No Explicit DI,No Crisis Data
BT,Bhutan,1976,No Explicit DI,No Crisis Data
BT,Bhutan,1977,No Explicit DI,No Crisis Data
BT,Bhutan,1978,No Explicit DI,No Crisis Data
BT,Bhutan,1979,No Explicit DI,No Crisis Data
BT,Bhutan,1980,No Explicit DI,No Crisis Data
BT,Bhutan,1981,No Explicit DI,No Crisis Data
BT,Bhutan,1982,No Explicit DI,No Crisis Data
BT,Bhutan,1983,No Explicit DI,No Crisis Data
BT,Bhutan,1984,No Explicit DI,No Crisis Data
BT,Bhutan,1985,No Explicit DI,No Crisis Data
BT,Bhutan,1986,No Explicit DI,No Crisis Data
BT,Bhutan,1987,No Explicit DI,No Crisis Data
BT,Bhutan,1988,No Explicit DI,No Crisis Data
BT,Bhutan,1989,No Explicit DI,No Crisis Data
BT,Bhutan,1990,No Explicit DI,No Crisis Data
BT,Bhutan,1991,No Explicit DI,No Crisis Data
BT,Bhutan,1992,No Explicit DI,No Crisis Data
BT,Bhutan,1993,No Explicit DI,No Crisis Data
BT,Bhutan,1994,No Explicit DI,No Crisis Data
BT,Bhutan,1995,No Explicit DI,No Crisis Data
BT,Bhutan,1996,No Explicit DI,No Crisis Data
BT,Bhutan,1997,No Explicit DI,No Crisis Data
BT,Bhutan,1998,No Explicit DI,No Crisis Data
BT,Bhutan,1999,No Explicit DI,No Crisis Data
BT,Bhutan,2000,No Explicit DI,No Crisis Data
BT,Bhutan,2001,No Explicit DI,No Crisis Data
BT,Bhutan,2002,No Explicit DI,No Crisis Data
BT,Bhutan,2003,No Explicit DI,No Crisis Data
BT,Bhutan,2004,No Explicit DI,No Crisis Data
BT,Bhutan,2005,No Explicit DI,No Crisis Data
BT,Bhutan,2006,No Explicit DI,No Crisis Data
BT,Bhutan,2007,No Explicit DI,No Crisis Data
BO,Bolivia,1970,No Explicit DI,Data Available
BO,Bolivia,1971,No Explicit DI,Data Available
BO,Bolivia,1972,No Explicit DI,Data Available
BO,Bolivia,1973,No Explicit DI,Data Available
BO,Bolivia,1974,No Explicit DI,Data Available
BO,Bolivia,1975,No Explicit DI,Data Available
BO,Bolivia,1976,No Explicit DI,Data Available
BO,Bolivia,1977,No Explicit DI,Data Available
BO,Bolivia,1978,No Explicit DI,Data Available
BO,Bolivia,1979,No Explicit DI,Data Available
BO,Bolivia,1980,No Explicit DI,Data Available
BO,Bolivia,1981,No Explicit DI,Data Available
BO,Bolivia,1982,No Explicit DI,Data Available
BO,Bolivia,1983,No Explicit DI,Data Available
BO,Bolivia,1984,No Explicit DI,Data Available
BO,Bolivia,1985,No Explicit DI,Data Available
BO,Bolivia,1986,No Explicit DI,Data Available
BO,Bolivia,1987,No Explicit DI,Data Available
BO,Bolivia,1988,No Explicit DI,Data Available
BO,Bolivia,1989,No Explicit DI,Data Available
BO,Bolivia,1990,No Explicit DI,Data Available
BO,Bolivia,1991,No Explicit DI,Data Available
BO,Bolivia,1992,No Explicit DI,Data Available
BO,Bolivia,1993,No Explicit DI,Data Available
BO,Bolivia,1994,No Explicit DI,Data Available
BO,Bolivia,1995,No Explicit DI,Data Available
BO,Bolivia,1996,No Explicit DI,Data Available
BO,Bolivia,1997,No Explicit DI,Data Available
BO,Bolivia,1998,No Explicit DI,Data Available
BO,Bolivia,1999,No Explicit DI,Data Available
BO,Bolivia,2000,No Explicit DI,Data Available
BO,Bolivia,2001,Special./Indp.,Data Available
BO,Bolivia,2002,Special./Indp.,Data Available
BO,Bolivia,2003,Special./Indp.,Data Available
BO,Bolivia,2004,Special./Indp.,Data Available
BO,Bolivia,2005,Special./Indp.,Data Available
BO,Bolivia,2006,Special./Indp.,Data Available
BO,Bolivia,2007,Special./Indp.,Data Available
BA,Bosnia and Herzegovina,1991,No Explicit DI,No Crisis Data
BA,Bosnia and Herzegovina,1992,No Explicit DI,No Crisis Data
BA,Bosnia and Herzegovina,1993,No Explicit DI,No Crisis Data
BA,Bosnia and Herzegovina,1994,No Explicit DI,No Crisis Data
BA,Bosnia and Herzegovina,1995,No Explicit DI,No Crisis Data
BA,Bosnia and Herzegovina,1996,No Explicit DI,No Crisis Data
BA,Bosnia and Herzegovina,1997,No Explicit DI,No Crisis Data
BA,Bosnia and Herzegovina,1998,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,1999,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2000,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2001,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2002,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2003,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2004,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2005,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2006,Ministry of Finance,No Crisis Data
BA,Bosnia and Herzegovina,2007,Ministry of Finance,No Crisis Data
BW,Botswana,1970,No Explicit DI,No Crisis Data
BW,Botswana,1971,No Explicit DI,No Crisis Data
BW,Botswana,1972,No Explicit DI,No Crisis Data
BW,Botswana,1973,No Explicit DI,No Crisis Data
BW,Botswana,1974,No Explicit DI,No Crisis Data
BW,Botswana,1975,No Explicit DI,No Crisis Data
BW,Botswana,1976,No Explicit DI,No Crisis Data
BW,Botswana,1977,No Explicit DI,No Crisis Data
BW,Botswana,1978,No Explicit DI,No Crisis Data
BW,Botswana,1979,No Explicit DI,No Crisis Data
BW,Botswana,1980,No Explicit DI,No Crisis Data
BW,Botswana,1981,No Explicit DI,No Crisis Data
BW,Botswana,1982,No Explicit DI,No Crisis Data
BW,Botswana,1983,No Explicit DI,No Crisis Data
BW,Botswana,1984,No Explicit DI,No Crisis Data
BW,Botswana,1985,No Explicit DI,No Crisis Data
BW,Botswana,1986,No Explicit DI,No Crisis Data
BW,Botswana,1987,No Explicit DI,No Crisis Data
BW,Botswana,1988,No Explicit DI,No Crisis Data
BW,Botswana,1989,No Explicit DI,No Crisis Data
BW,Botswana,1990,No Explicit DI,No Crisis Data
BW,Botswana,1991,No Explicit DI,No Crisis Data
BW,Botswana,1992,No Explicit DI,No Crisis Data
BW,Botswana,1993,No Explicit DI,No Crisis Data
BW,Botswana,1994,No Explicit DI,No Crisis Data
BW,Botswana,1995,No Explicit DI,No Crisis Data
BW,Botswana,1996,No Explicit DI,No Crisis Data
BW,Botswana,1997,No Explicit DI,No Crisis Data
BW,Botswana,1998,No Explicit DI,No Crisis Data
BW,Botswana,1999,No Explicit DI,No Crisis Data
BW,Botswana,2000,No Explicit DI,No Crisis Data
BW,Botswana,2001,No Explicit DI,No Crisis Data
BW,Botswana,2002,No Explicit DI,No Crisis Data
BW,Botswana,2003,No Explicit DI,No Crisis Data
BW,Botswana,2004,No Explicit DI,No Crisis Data
BW,Botswana,2005,No Explicit DI,No Crisis Data
BW,Botswana,2006,No Explicit DI,No Crisis Data
BW,Botswana,2007,No Explicit DI,No Crisis Data
BR,Brazil,1970,No Explicit DI,Data Available
BR,Brazil,1971,No Explicit DI,Data Available
BR,Brazil,1972,No Explicit DI,Data Available
BR,Brazil,1973,No Explicit DI,Data Available
BR,Brazil,1974,No Explicit DI,Data Available
BR,Brazil,1975,No Explicit DI,Data Available
BR,Brazil,1976,No Explicit DI,Data Available
BR,Brazil,1977,No Explicit DI,Data Available
BR,Brazil,1978,No Explicit DI,Data Available
BR,Brazil,1979,No Explicit DI,Data Available
BR,Brazil,1980,No Explicit DI,Data Available
BR,Brazil,1981,No Explicit DI,Data Available
BR,Brazil,1982,No Explicit DI,Data Available
BR,Brazil,1983,No Explicit DI,Data Available
BR,Brazil,1984,No Explicit DI,Data Available
BR,Brazil,1985,No Explicit DI,Data Available
BR,Brazil,1986,No Explicit DI,Data Available
BR,Brazil,1987,No Explicit DI,Data Available
BR,Brazil,1988,No Explicit DI,Data Available
BR,Brazil,1989,No Explicit DI,Data Available
BR,Brazil,1990,No Explicit DI,Data Available
BR,Brazil,1991,No Explicit DI,Data Available
BR,Brazil,1992,No Explicit DI,Data Available
BR,Brazil,1993,No Explicit DI,Data Available
BR,Brazil,1994,No Explicit DI,Data Available
BR,Brazil,1995,Special./Indp.,Data Available
BR,Brazil,1996,Special./Indp.,Data Available
BR,Brazil,1997,Special./Indp.,Data Available
BR,Brazil,1998,Special./Indp.,Data Available
BR,Brazil,1999,Special./Indp.,Data Available
BR,Brazil,2000,Special./Indp.,Data Available
BR,Brazil,2001,Special./Indp.,Data Available
BR,Brazil,2002,Special./Indp.,Data Available
BR,Brazil,2003,Special./Indp.,Data Available
BR,Brazil,2004,Special./Indp.,Data Available
BR,Brazil,2005,Special./Indp.,Data Available
BR,Brazil,2006,Special./Indp.,Data Available
BR,Brazil,2007,Special./Indp.,Data Available
BN,Brunei Darussalam,1984,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1985,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1986,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1987,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1988,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1989,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1990,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1991,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1992,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1993,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1994,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1995,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1996,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1997,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1998,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,1999,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2000,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2001,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2002,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2003,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2004,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2005,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2006,No Explicit DI,No Crisis Data
BN,Brunei Darussalam,2007,No Explicit DI,No Crisis Data
BG,Bulgaria,1970,No Explicit DI,No Crisis Data
BG,Bulgaria,1971,No Explicit DI,No Crisis Data
BG,Bulgaria,1972,No Explicit DI,No Crisis Data
BG,Bulgaria,1973,No Explicit DI,No Crisis Data
BG,Bulgaria,1974,No Explicit DI,No Crisis Data
BG,Bulgaria,1975,No Explicit DI,No Crisis Data
BG,Bulgaria,1976,No Explicit DI,No Crisis Data
BG,Bulgaria,1977,No Explicit DI,No Crisis Data
BG,Bulgaria,1978,No Explicit DI,No Crisis Data
BG,Bulgaria,1979,No Explicit DI,No Crisis Data
BG,Bulgaria,1980,No Explicit DI,No Crisis Data
BG,Bulgaria,1981,No Explicit DI,No Crisis Data
BG,Bulgaria,1982,No Explicit DI,No Crisis Data
BG,Bulgaria,1983,No Explicit DI,No Crisis Data
BG,Bulgaria,1984,No Explicit DI,No Crisis Data
BG,Bulgaria,1985,No Explicit DI,No Crisis Data
BG,Bulgaria,1986,No Explicit DI,No Crisis Data
BG,Bulgaria,1987,No Explicit DI,No Crisis Data
BG,Bulgaria,1988,No Explicit DI,No Crisis Data
BG,Bulgaria,1989,No Explicit DI,No Crisis Data
BG,Bulgaria,1990,No Explicit DI,No Crisis Data
BG,Bulgaria,1991,No Explicit DI,No Crisis Data
BG,Bulgaria,1992,No Explicit DI,No Crisis Data
BG,Bulgaria,1993,No Explicit DI,No Crisis Data
BG,Bulgaria,1994,No Explicit DI,No Crisis Data
BG,Bulgaria,1995,No Explicit DI,No Crisis Data
BG,Bulgaria,1996,Ministry of Finance,No Crisis Data
BG,Bulgaria,1997,Ministry of Finance,No Crisis Data
BG,Bulgaria,1998,Ministry of Finance,No Crisis Data
BG,Bulgaria,1999,Special./Indp.,No Crisis Data
BG,Bulgaria,2000,Special./Indp.,No Crisis Data
BG,Bulgaria,2001,Special./Indp.,No Crisis Data
BG,Bulgaria,2002,Special./Indp.,No Crisis Data
BG,Bulgaria,2003,Special./Indp.,No Crisis Data
BG,Bulgaria,2004,Special./Indp.,No Crisis Data
BG,Bulgaria,2005,Special./Indp.,No Crisis Data
BG,Bulgaria,2006,Special./Indp.,No Crisis Data
BG,Bulgaria,2007,Special./Indp.,No Crisis Data
BF,Burkina Faso,1970,No Explicit DI,No Crisis Data
BF,Burkina Faso,1971,No Explicit DI,No Crisis Data
BF,Burkina Faso,1972,No Explicit DI,No Crisis Data
BF,Burkina Faso,1973,No Explicit DI,No Crisis Data
BF,Burkina Faso,1974,No Explicit DI,No Crisis Data
BF,Burkina Faso,1975,No Explicit DI,No Crisis Data
BF,Burkina Faso,1976,No Explicit DI,No Crisis Data
BF,Burkina Faso,1977,No Explicit DI,No Crisis Data
BF,Burkina Faso,1978,No Explicit DI,No Crisis Data
BF,Burkina Faso,1979,No Explicit DI,No Crisis Data
BF,Burkina Faso,1980,No Explicit DI,No Crisis Data
BF,Burkina Faso,1981,No Explicit DI,No Crisis Data
BF,Burkina Faso,1982,No Explicit DI,No Crisis Data
BF,Burkina Faso,1983,No Explicit DI,No Crisis Data
BF,Burkina Faso,1984,No Explicit DI,No Crisis Data
BF,Burkina Faso,1985,No Explicit DI,No Crisis Data
BF,Burkina Faso,1986,No Explicit DI,No Crisis Data
BF,Burkina Faso,1987,No Explicit DI,No Crisis Data
BF,Burkina Faso,1988,No Explicit DI,No Crisis Data
BF,Burkina Faso,1989,No Explicit DI,No Crisis Data
BF,Burkina Faso,1990,No Explicit DI,No Crisis Data
BF,Burkina Faso,1991,No Explicit DI,No Crisis Data
BF,Burkina Faso,1992,No Explicit DI,No Crisis Data
BF,Burkina Faso,1993,No Explicit DI,No Crisis Data
BF,Burkina Faso,1994,No Explicit DI,No Crisis Data
BF,Burkina Faso,1995,No Explicit DI,No Crisis Data
BF,Burkina Faso,1996,No Explicit DI,No Crisis Data
BF,Burkina Faso,1997,No Explicit DI,No Crisis Data
BF,Burkina Faso,1998,No Explicit DI,No Crisis Data
BF,Burkina Faso,1999,No Explicit DI,No Crisis Data
BF,Burkina Faso,2000,No Explicit DI,No Crisis Data
BF,Burkina Faso,2001,No Explicit DI,No Crisis Data
BF,Burkina Faso,2002,No Explicit DI,No Crisis Data
BF,Burkina Faso,2003,No Explicit DI,No Crisis Data
BF,Burkina Faso,2004,No Explicit DI,No Crisis Data
BF,Burkina Faso,2005,No Explicit DI,No Crisis Data
BF,Burkina Faso,2006,No Explicit DI,No Crisis Data
BF,Burkina Faso,2007,No Explicit DI,No Crisis Data
BI,Burundi,1970,No Explicit DI,No Crisis Data
BI,Burundi,1971,No Explicit DI,No Crisis Data
BI,Burundi,1972,No Explicit DI,No Crisis Data
BI,Burundi,1973,No Explicit DI,No Crisis Data
BI,Burundi,1974,No Explicit DI,No Crisis Data
BI,Burundi,1975,No Explicit DI,No Crisis Data
BI,Burundi,1976,No Explicit DI,No Crisis Data
BI,Burundi,1977,No Explicit DI,No Crisis Data
BI,Burundi,1978,No Explicit DI,No Crisis Data
BI,Burundi,1979,No Explicit DI,No Crisis Data
BI,Burundi,1980,No Explicit DI,No Crisis Data
BI,Burundi,1981,No Explicit DI,No Crisis Data
BI,Burundi,1982,No Explicit DI,No Crisis Data
BI,Burundi,1983,No Explicit DI,No Crisis Data
BI,Burundi,1984,No Explicit DI,No Crisis Data
BI,Burundi,1985,No Explicit DI,No Crisis Data
BI,Burundi,1986,No Explicit DI,No Crisis Data
BI,Burundi,1987,No Explicit DI,No Crisis Data
BI,Burundi,1988,No Explicit DI,No Crisis Data
BI,Burundi,1989,No Explicit DI,No Crisis Data
BI,Burundi,1990,No Explicit DI,No Crisis Data
BI,Burundi,1991,No Explicit DI,No Crisis Data
BI,Burundi,1992,No Explicit DI,No Crisis Data
BI,Burundi,1993,No Explicit DI,No Crisis Data
BI,Burundi,1994,No Explicit DI,No Crisis Data
BI,Burundi,1995,No Explicit DI,No Crisis Data
BI,Burundi,1996,No Explicit DI,No Crisis Data
BI,Burundi,1997,No Explicit DI,No Crisis Data
BI,Burundi,1998,No Explicit DI,No Crisis Data
BI,Burundi,1999,No Explicit DI,No Crisis Data
BI,Burundi,2000,No Explicit DI,No Crisis Data
BI,Burundi,2001,No Explicit DI,No Crisis Data
BI,Burundi,2002,No Explicit DI,No Crisis Data
BI,Burundi,2003,No Explicit DI,No Crisis Data
BI,Burundi,2004,No Explicit DI,No Crisis Data
BI,Burundi,2005,No Explicit DI,No Crisis Data
BI,Burundi,2006,No Explicit DI,No Crisis Data
BI,Burundi,2007,No Explicit DI,No Crisis Data
KH,Cambodia,1970,No Explicit DI,No Crisis Data
KH,Cambodia,1971,No Explicit DI,No Crisis Data
KH,Cambodia,1972,No Explicit DI,No Crisis Data
KH,Cambodia,1973,No Explicit DI,No Crisis Data
KH,Cambodia,1974,No Explicit DI,No Crisis Data
KH,Cambodia,1975,No Explicit DI,No Crisis Data
KH,Cambodia,1976,No Explicit DI,No Crisis Data
KH,Cambodia,1977,No Explicit DI,No Crisis Data
KH,Cambodia,1978,No Explicit DI,No Crisis Data
KH,Cambodia,1979,No Explicit DI,No Crisis Data
KH,Cambodia,1980,No Explicit DI,No Crisis Data
KH,Cambodia,1981,No Explicit DI,No Crisis Data
KH,Cambodia,1982,No Explicit DI,No Crisis Data
KH,Cambodia,1983,No Explicit DI,No Crisis Data
KH,Cambodia,1984,No Explicit DI,No Crisis Data
KH,Cambodia,1985,No Explicit DI,No Crisis Data
KH,Cambodia,1986,No Explicit DI,No Crisis Data
KH,Cambodia,1987,No Explicit DI,No Crisis Data
KH,Cambodia,1988,No Explicit DI,No Crisis Data
KH,Cambodia,1989,No Explicit DI,No Crisis Data
KH,Cambodia,1990,No Explicit DI,No Crisis Data
KH,Cambodia,1991,No Explicit DI,No Crisis Data
KH,Cambodia,1992,No Explicit DI,No Crisis Data
KH,Cambodia,1993,No Explicit DI,No Crisis Data
KH,Cambodia,1994,No Explicit DI,No Crisis Data
KH,Cambodia,1995,No Explicit DI,No Crisis Data
KH,Cambodia,1996,No Explicit DI,No Crisis Data
KH,Cambodia,1997,No Explicit DI,No Crisis Data
KH,Cambodia,1998,No Explicit DI,No Crisis Data
KH,Cambodia,1999,No Explicit DI,No Crisis Data
KH,Cambodia,2000,No Explicit DI,No Crisis Data
KH,Cambodia,2001,No Explicit DI,No Crisis Data
KH,Cambodia,2002,No Explicit DI,No Crisis Data
KH,Cambodia,2003,No Explicit DI,No Crisis Data
KH,Cambodia,2004,No Explicit DI,No Crisis Data
KH,Cambodia,2005,No Explicit DI,No Crisis Data
KH,Cambodia,2006,No Explicit DI,No Crisis Data
KH,Cambodia,2007,No Explicit DI,No Crisis Data
CM,Cameroon,1970,No Explicit DI,No Crisis Data
CM,Cameroon,1971,No Explicit DI,No Crisis Data
CM,Cameroon,1972,No Explicit DI,No Crisis Data
CM,Cameroon,1973,No Explicit DI,No Crisis Data
CM,Cameroon,1974,No Explicit DI,No Crisis Data
CM,Cameroon,1975,No Explicit DI,No Crisis Data
CM,Cameroon,1976,No Explicit DI,No Crisis Data
CM,Cameroon,1977,No Explicit DI,No Crisis Data
CM,Cameroon,1978,No Explicit DI,No Crisis Data
CM,Cameroon,1979,No Explicit DI,No Crisis Data
CM,Cameroon,1980,No Explicit DI,No Crisis Data
CM,Cameroon,1981,No Explicit DI,No Crisis Data
CM,Cameroon,1982,No Explicit DI,No Crisis Data
CM,Cameroon,1983,No Explicit DI,No Crisis Data
CM,Cameroon,1984,No Explicit DI,No Crisis Data
CM,Cameroon,1985,No Explicit DI,No Crisis Data
CM,Cameroon,1986,No Explicit DI,No Crisis Data
CM,Cameroon,1987,No Explicit DI,No Crisis Data
CM,Cameroon,1988,No Explicit DI,No Crisis Data
CM,Cameroon,1989,No Explicit DI,No Crisis Data
CM,Cameroon,1990,No Explicit DI,No Crisis Data
CM,Cameroon,1991,No Explicit DI,No Crisis Data
CM,Cameroon,1992,No Explicit DI,No Crisis Data
CM,Cameroon,1993,No Explicit DI,No Crisis Data
CM,Cameroon,1994,No Explicit DI,No Crisis Data
